# Comments starts with '#' and the line will be ignored when reading,,,,,
# Command, start with pipe '|',,,,
# Empty lines will be ignored when reading,,,,,
# CSV format for data plot,,,,,
# Double quote is not allowed, use single quote instead
#  Type of plot,,,,,
| type=trace
# Plot data specification
| x = time
| y = voltage
| xunit = ms
| yunit = mV
# Data Table: No meta parameters should be defined beyond data table,,,,,
time,voltage,current
591.7,-54.3704,0.62502
591.8,-54.3642,1.25
591.9,-54.3704,1.8751
592,-54.3579,3.1251
592.1,-54.3579,1.8751
592.2,-54.3767,5.0002
592.3,-54.3704,1.5625
592.4,-54.3517,0.31251
592.5,-54.3454,2.5001
592.6,-54.3579,3.1251
592.7,-54.3329,2.8126
592.8,-54.3204,1.5625
592.9,-54.3142,0.31251
593,-54.2892,2.5001
593.1,-54.3079,4.0626
593.2,-54.2954,1.8751
593.3,-54.3017,3.7501
593.4,-54.3079,1.8751
593.5,-54.2954,2.5001
593.6,-54.2829,1.25
593.7,-54.2954,2.5001
593.8,-54.2954,3.1251
593.9,-54.2892,1.25
594,-54.2767,2.8126
594.1,-54.2892,0.93753
594.2,-54.2642,3.1251
594.3,-54.2579,1.5625
594.4,-54.2829,4.3751
594.5,-54.2579,1.5625
594.6,-54.2642,2.8126
594.7,-54.2454,0.31251
594.8,-54.2517,3.4376
594.9,-54.2454,2.8126
595,-54.2454,2.1876
595.1,-54.2392,2.8126
595.2,-54.2329,2.5001
595.3,-54.2017,2.5001
595.4,-54.1829,1.5625
595.5,-54.2142,2.5001
595.6,-54.2079,2.5001
595.7,-54.2017,2.5001
595.8,-54.2017,1.8751
595.9,-54.1829,1.25
596,-54.1767,1.8751
596.1,-54.1704,3.1251
596.2,-54.1517,2.5001
596.3,-54.1329,2.1876
596.4,-54.1141,1.5625
596.5,-54.1079,3.1251
596.6,-54.0954,2.5001
596.7,-54.0891,3.1251
596.8,-54.0829,2.8126
596.9,-54.0704,4.0626
597,-54.0641,2.8126
597.1,-54.0391,1.8751
597.2,-54.0454,2.8126
597.3,-54.0204,1.25
597.4,-54.0016,2.5001
597.5,-54.0016,2.8126
597.6,-54.0141,3.1251
597.7,-53.9891,2.5001
597.8,-53.9829,1.5625
597.9,-53.9829,3.7501
598,-53.9766,3.1251
598.1,-53.9579,2.5001
598.2,-53.9204,0
598.3,-53.8766,0
598.4,-53.8766,2.1876
598.5,-53.8391,3.4376
598.6,-53.8204,2.1876
598.7,-53.8016,2.5001
598.8,-53.8079,3.7501
598.9,-53.7829,2.5001
599,-53.7829,3.4376
599.1,-53.8016,4.3751
599.2,-53.8016,1.5625
599.3,-53.8016,2.5001
599.4,-53.7704,1.25
599.5,-53.7516,1.8751
599.6,-53.7329,2.5001
599.7,-53.7266,2.5001
599.8,-53.7266,4.3751
599.9,-53.7391,3.4376
600,-53.7329,3.1251
600.1,-53.7204,2.5001
600.2,-53.7266,2.8126
600.3,-53.7079,0.93753
600.4,-53.7079,3.1251
600.5,-53.7016,1.5625
600.6,-53.6829,2.1876
600.7,-53.6704,2.1876
600.8,-53.6516,0.93753
600.9,-53.6141,0
601,-53.6016,3.1251
601.1,-53.5954,3.4376
601.2,-53.5704,3.1251
601.3,-53.5579,3.7501
601.4,-53.5391,1.5625
601.5,-53.5454,4.0626
601.6,-53.5391,1.8751
601.7,-53.5266,3.4376
601.8,-53.5391,4.0626
601.9,-53.5204,2.8126
602,-53.5454,2.8126
602.1,-53.5391,2.1876
602.2,-53.5454,3.7501
602.3,-53.5454,2.1876
602.4,-53.5329,1.25
602.5,-53.5141,1.8751
602.6,-53.5016,1.8751
602.7,-53.4704,0.93753
602.8,-53.4579,1.5625
602.9,-53.4516,4.0626
603,-53.4516,4.0626
603.1,-53.4516,2.8126
603.2,-53.4641,3.7501
603.3,-53.4391,1.5625
603.4,-53.4141,1.25
603.5,-53.4016,0
603.6,-53.3641,3.1251
603.7,-53.3704,3.1251
603.8,-53.3954,5.0002
603.9,-53.4204,5.0002
604,-53.4079,1.5625
604.1,-53.4266,3.4376
604.2,-53.4266,2.5001
604.3,-53.4204,1.25
604.4,-53.4141,2.5001
604.5,-53.4079,1.5625
604.6,-53.3829,0.62502
604.7,-53.3766,2.1876
604.8,-53.3766,3.4376
604.9,-53.3954,5.0002
605,-53.4016,1.8751
605.1,-53.4079,2.5001
605.2,-53.4079,1.8751
605.3,-53.4266,1.8751
605.4,-53.4266,2.8126
605.5,-53.4204,0.31251
605.6,-53.4204,3.1251
605.7,-53.4016,1.8751
605.8,-53.3954,1.25
605.9,-53.3829,2.5001
606,-53.3766,0.62502
606.1,-53.3641,1.5625
606.2,-53.3704,4.0626
606.3,-53.3641,1.25
606.4,-53.3516,1.25
606.5,-53.3266,2.1876
606.6,-53.3329,3.1251
606.7,-53.3454,5.0002
606.8,-53.3516,2.1876
606.9,-53.3204,1.25
607,-53.3141,1.5625
607.1,-53.3016,1.25
607.2,-53.3079,3.1251
607.3,-53.3329,5.3127
607.4,-53.3391,2.5001
607.5,-53.3704,2.5001
607.6,-53.3454,0.93753
607.7,-53.3391,1.25
607.8,-53.3454,4.3751
607.9,-53.3579,1.5625
608,-53.3454,1.8751
608.1,-53.3454,1.25
608.2,-53.3329,1.25
608.3,-53.2954,0
608.4,-53.2829,1.25
608.5,-53.2766,3.1251
608.6,-53.2829,3.7501
608.7,-53.2579,0.31251
608.8,-53.2329,2.5001
608.9,-53.2329,2.8126
609,-53.2079,1.25
609.1,-53.1891,1.5625
609.2,-53.1704,1.8751
609.3,-53.1391,3.7501
609.4,-53.1641,5.0002
609.5,-53.1829,3.4376
609.6,-53.1829,3.1251
609.7,-53.1954,2.5001
609.8,-53.2016,1.25
609.9,-53.1891,1.8751
610,-53.2079,4.0626
610.1,-53.2079,2.5001
610.2,-53.2079,1.5625
610.3,-53.2204,2.8126
610.4,-53.2016,0.62502
610.5,-53.1891,1.25
610.6,-53.1766,1.25
610.7,-53.1704,2.8126
610.8,-53.1891,1.8751
610.9,-53.1766,1.8751
611,-53.1641,1.8751
611.1,-53.1454,1.25
611.2,-53.1516,1.8751
611.3,-53.1454,1.5625
611.4,-53.1204,2.5001
611.5,-53.1141,2.5001
611.6,-53.1016,1.5625
611.7,-53.0891,1.25
611.8,-53.0641,0
611.9,-53.0016,1.5625
612,-52.9641,1.8751
612.1,-52.9579,3.4376
612.2,-52.9766,2.8126
612.3,-52.9704,3.4376
612.4,-52.9516,2.8126
612.5,-52.9579,2.5001
612.6,-52.9641,3.4376
612.7,-52.9704,3.7501
612.8,-52.9579,2.5001
612.9,-52.9641,1.5625
613,-52.9329,1.8751
613.1,-52.9329,3.4376
613.2,-52.9204,1.5625
613.3,-52.9079,2.5001
613.4,-52.8704,1.25
613.5,-52.8454,1.25
613.6,-52.8391,3.4376
613.7,-52.8391,5.0002
613.8,-52.8454,3.7501
613.9,-52.8516,4.0626
614,-52.8641,5.0002
614.1,-52.8579,1.25
614.2,-52.8704,2.5001
614.3,-52.8516,0.62502
614.4,-52.8579,4.3751
614.5,-52.8704,2.1876
614.6,-52.8454,0.31251
614.7,-52.8454,2.8126
614.8,-52.8329,1.25
614.9,-52.8141,2.5001
615,-52.8141,0.62502
615.1,-52.7891,1.25
615.2,-52.7641,2.8126
615.3,-52.7766,4.0626
615.4,-52.7579,2.5001
615.5,-52.7829,3.7501
615.6,-52.7641,2.5001
615.7,-52.7454,0.93753
615.8,-52.7329,2.5001
615.9,-52.7204,0.93753
616,-52.7141,3.1251
616.1,-52.6954,2.5001
616.2,-52.7016,2.1876
616.3,-52.6766,2.5001
616.4,-52.6829,3.1251
616.5,-52.6704,1.8751
616.6,-52.6391,1.8751
616.7,-52.6204,1.25
616.8,-52.6016,2.1876
616.9,-52.5704,2.5001
617,-52.5766,3.1251
617.1,-52.5704,3.1251
617.2,-52.5454,2.8126
617.3,-52.5516,4.0626
617.4,-52.5391,1.8751
617.5,-52.5266,2.5001
617.6,-52.5454,3.1251
617.7,-52.5266,2.5001
617.8,-52.4954,0.62502
617.9,-52.4766,1.5625
618,-52.4516,1.8751
618.1,-52.4203,2.8126
618.2,-52.4203,3.4376
618.3,-52.4203,3.4376
618.4,-52.3891,2.8126
618.5,-52.4016,2.1876
618.6,-52.3891,2.5001
618.7,-52.3828,2.5001
618.8,-52.3453,1.25
618.9,-52.3141,0.62502
619,-52.2953,2.5001
619.1,-52.2953,4.0626
619.2,-52.3016,5.0002
619.3,-52.3078,3.7501
619.4,-52.3078,2.5001
619.5,-52.2953,0.93753
619.6,-52.2766,2.1876
619.7,-52.2578,1.8751
619.8,-52.2453,3.4376
619.9,-52.2516,1.25
620,-52.2391,3.4376
620.1,-52.2328,2.5001
620.2,-52.2203,2.8126
620.3,-52.2203,2.5001
620.4,-52.2141,2.8126
620.5,-52.2078,2.5001
620.6,-52.2016,2.5001
620.7,-52.2016,2.1876
620.8,-52.2078,3.1251
620.9,-52.1891,2.1876
621,-52.1578,0.31251
621.1,-52.1266,1.25
621.2,-52.1328,2.5001
621.3,-52.1391,4.0626
621.4,-52.1453,4.6876
621.5,-52.1266,1.25
621.6,-52.1453,3.1251
621.7,-52.1328,2.5001
621.8,-52.1078,0.93753
621.9,-52.1078,3.1251
622,-52.1016,1.25
622.1,-52.0953,2.5001
622.2,-52.0828,1.8751
622.3,-52.0578,2.1876
622.4,-52.0641,3.7501
622.5,-52.0453,2.1876
622.6,-52.0391,1.8751
622.7,-52.0203,1.25
622.8,-52.0391,4.0626
622.9,-52.0391,3.4376
623,-52.0453,3.7501
623.1,-52.0328,0.31251
623.2,-52.0078,0.62502
623.3,-51.9891,2.1876
623.4,-51.9641,0.31251
623.5,-51.9578,2.1876
623.6,-51.9453,3.1251
623.7,-51.9391,3.1251
623.8,-51.9078,2.5001
623.9,-51.9016,2.8126
624,-51.9078,2.5001
624.1,-51.8891,1.5625
624.2,-51.8641,1.25
624.3,-51.8453,1.5625
624.4,-51.8578,3.4376
624.5,-51.8641,3.1251
624.6,-51.8641,2.8126
624.7,-51.8453,2.5001
624.8,-51.8141,0
624.9,-51.8203,3.4376
625,-51.8391,4.0626
625.1,-51.8266,2.8126
625.2,-51.8078,0
625.3,-51.7953,1.8751
625.4,-51.7891,1.8751
625.5,-51.7953,2.1876
625.6,-51.7828,0.93753
625.7,-51.7578,2.8126
625.8,-51.7453,1.25
625.9,-51.7266,2.1876
626,-51.7328,3.1251
626.1,-51.7203,2.8126
626.2,-51.7078,1.8751
626.3,-51.7203,5.0002
626.4,-51.7203,3.1251
626.5,-51.7141,1.5625
626.6,-51.7328,3.7501
626.7,-51.7078,0.62502
626.8,-51.7016,0.93753
626.9,-51.6703,0.31251
627,-51.6578,1.5625
627.1,-51.6203,0.62502
627.2,-51.6266,4.0626
627.3,-51.5953,2.1876
627.4,-51.5703,1.8751
627.5,-51.5641,1.25
627.6,-51.5641,3.4376
627.7,-51.5328,1.5625
627.8,-51.5141,1.8751
627.9,-51.5141,2.8126
628,-51.5266,4.3751
628.1,-51.5266,2.5001
628.2,-51.5266,1.8751
628.3,-51.5016,1.8751
628.4,-51.5016,1.25
628.5,-51.4828,1.25
628.6,-51.4328,1.25
628.7,-51.3828,1.25
628.8,-51.4016,3.7501
628.9,-51.4016,2.1876
629,-51.3641,1.8751
629.1,-51.3391,0.62502
629.2,-51.3328,4.0626
629.3,-51.3016,1.25
629.4,-51.2578,1.25
629.5,-51.2141,0.93753
629.6,-51.2078,2.8126
629.7,-51.2078,6.2502
629.8,-51.2203,4.3751
629.9,-51.2016,3.1251
630,-51.2141,4.3751
630.1,-51.1891,1.5625
630.2,-51.1516,0
630.3,-51.1516,2.1876
630.4,-51.1453,3.4376
630.5,-51.1391,3.7501
630.6,-51.1141,0.93753
630.7,-51.1016,1.25
630.8,-51.0766,2.5001
630.9,-51.0391,0.31251
631,-50.9891,0.62502
631.1,-50.9516,2.8126
631.2,-50.9328,3.4376
631.3,-50.8828,1.8751
631.4,-50.8641,2.5001
631.5,-50.8265,3.7501
631.6,-50.8015,3.4376
631.7,-50.814,3.7501
631.8,-50.8015,5.3127
631.9,-50.8015,2.5001
632,-50.7703,0.93753
632.1,-50.7453,0
632.2,-50.6953,1.8751
632.3,-50.6828,2.5001
632.4,-50.6703,4.3751
632.5,-50.6578,3.7501
632.6,-50.639,1.5625
632.7,-50.6328,4.3751
632.8,-50.6015,1.5625
632.9,-50.564,1.8751
633,-50.5578,2.5001
633.1,-50.5265,2.1876
633.2,-50.514,1.5625
633.3,-50.4953,3.1251
633.4,-50.4578,1.25
633.5,-50.4453,1.8751
633.6,-50.4015,3.1251
633.7,-50.3703,2.5001
633.8,-50.3578,2.5001
633.9,-50.3203,2.5001
634,-50.3015,1.8751
634.1,-50.264,2.5001
634.2,-50.2453,1.8751
634.3,-50.2203,3.1251
634.4,-50.189,2.5001
634.5,-50.1578,0.93753
634.6,-50.1015,1.25
634.7,-50.089,3.7501
634.8,-50.039,2.5001
634.9,-50.0015,1.25
635,-49.9765,4.0626
635.1,-49.9453,2.5001
635.2,-49.9203,3.1251
635.3,-49.9015,2.1876
635.4,-49.8765,4.3751
635.5,-49.8578,2.5001
635.6,-49.8515,4.0626
635.7,-49.839,3.7501
635.8,-49.8265,3.1251
635.9,-49.8203,3.4376
636,-49.814,2.5001
636.1,-49.7703,1.25
636.2,-49.7328,1.25
636.3,-49.7015,1.5625
636.4,-49.664,0.31251
636.5,-49.5953,0.93753
636.6,-49.5453,1.5625
636.7,-49.5015,3.1251
636.8,-49.4578,1.25
636.9,-49.4265,4.0626
637,-49.3828,3.1251
637.1,-49.3453,3.4376
637.2,-49.3515,4.3751
637.3,-49.3328,4.0626
637.4,-49.3015,2.5001
637.5,-49.2765,2.1876
637.6,-49.2828,3.7501
637.7,-49.2703,3.7501
637.8,-49.239,1.5625
637.9,-49.2453,2.1876
638,-49.2703,5.0002
638.1,-49.2578,2.1876
638.2,-49.2078,0.62502
638.3,-49.1702,0
638.4,-49.1265,0
638.5,-49.039,-0.62502
638.6,-49.0015,1.25
638.7,-48.9327,1.25
638.8,-48.8765,1.8751
638.9,-48.839,2.8126
639,-48.7952,2.8126
639.1,-48.7452,1.5625
639.2,-48.7327,5.3127
639.3,-48.7327,5.0002
639.4,-48.7202,3.7501
639.5,-48.7015,2.8126
639.6,-48.6827,2.8126
639.7,-48.664,1.8751
639.8,-48.6202,2.1876
639.9,-48.564,0
640,-48.514,0
640.1,-48.4702,2.1876
640.2,-48.4015,0
640.3,-48.314,0
640.4,-48.2702,1.5625
640.5,-48.2077,1.5625
640.6,-48.1577,2.8126
640.7,-48.0702,0.93753
640.8,-48.0015,0.93753
640.9,-47.9702,4.3751
641,-47.9452,5.3127
641.1,-47.9265,4.6876
641.2,-47.9015,3.7501
641.3,-47.889,1.8751
641.4,-47.8577,2.1876
641.5,-47.814,1.5625
641.6,-47.7577,0
641.7,-47.6952,0
641.8,-47.639,1.8751
641.9,-47.614,1.25
642,-47.5577,2.8126
642.1,-47.5077,1.5625
642.2,-47.4389,0.62502
642.3,-47.3889,1.25
642.4,-47.3514,4.0626
642.5,-47.3077,2.5001
642.6,-47.2764,6.2502
642.7,-47.2327,6.5627
642.8,-47.1764,2.8126
642.9,-47.1327,2.5001
643,-47.0327,0.31251
643.1,-46.9014,-4.0626
643.2,-46.7827,0
643.3,-46.6889,2.8126
643.4,-46.6014,4.0626
643.5,-46.5014,3.4376
643.6,-46.4327,3.1251
643.7,-46.3702,3.1251
643.8,-46.2889,3.7501
643.9,-46.1827,0.62502
644,-46.0452,-1.5625
644.1,-45.9201,0
644.2,-45.7764,0
644.3,-45.6451,2.8126
644.4,-45.5326,1.5625
644.5,-45.4139,3.4376
644.6,-45.2889,1.25
644.7,-45.1264,0
644.8,-44.9514,-1.5625
644.9,-44.7639,-1.5625
645,-44.5451,-3.7501
645.1,-44.3014,-1.5625
645.2,-43.9888,-4.3751
645.3,-43.6388,-5.6252
645.4,-43.2138,-10.3128
645.5,-42.5763,-24.6883
645.6,-41.245,-61.8769
645.7,-37.6511,-214.3815
645.8,-31.1009,-408.45
645.9,-22.1882,-488.7649
646,-11.9566,-459.0765
646.1,-2.1751,-283.4461
646.2,6.0439,-54.6892
646.3,12.3941,131.254
646.4,16.9005,254.3828
646.5,19.7381,318.7597
646.6,21.2006,337.1978
646.7,21.4257,332.5101
646.8,20.7006,308.7594
646.9,19.2693,269.0707
647,17.3318,224.6944
647.1,15.063,179.3805
647.2,12.6441,134.0666
647.3,10.1941,93.1278
647.4,7.7565,59.6893
647.5,5.4127,32.501
647.6,3.1188,16.2505
647.7,0.96878,1.8751
647.8,-1.0938,-7.8127
647.9,-3.0626,-12.1879
648,-4.8939,-17.188
648.1,-6.6002,-20.6256
648.2,-8.294,-18.1256
648.3,-9.9316,-13.1254
648.4,-11.5629,-9.6878
648.5,-13.1629,-7.5002
648.6,-14.7567,-3.7501
648.7,-16.3317,-3.1251
648.8,-17.9193,-1.25
648.9,-19.4881,-1.5625
649,-21.0631,1.25
649.1,-22.7069,6.2502
649.2,-24.382,6.5627
649.3,-26.007,6.5627
649.4,-27.6383,1.25
649.5,-29.2009,-1.8751
649.6,-30.7447,-3.1251
649.7,-32.2447,-4.3751
649.8,-33.6885,-5.9377
649.9,-35.0948,-7.8127
650,-36.4261,-8.7503
650.1,-37.7074,-10.3128
650.2,-38.9199,-10.9378
650.3,-40.0575,-14.3754
650.4,-41.1013,-14.6879
650.5,-42.0825,-17.188
650.6,-43.0013,-14.0629
650.7,-43.8388,-15.0005
650.8,-44.6514,-11.8754
650.9,-45.4014,-11.8754
651,-46.1327,-10.3128
651.1,-46.8514,-7.1877
651.2,-47.5327,-5.3127
651.3,-48.1577,-7.8127
651.4,-48.7577,-7.8127
651.5,-49.2953,-7.5002
651.6,-49.8203,-6.5627
651.7,-50.3265,-4.0626
651.8,-50.8265,-3.4376
651.9,-51.2828,-5.3127
652,-51.7453,-3.4376
652.1,-52.1578,-3.4376
652.2,-52.5579,-3.1251
652.3,-52.9391,-1.5625
652.4,-53.3266,-1.8751
652.5,-53.6891,-0.31251
652.6,-54.0329,-1.8751
652.7,-54.3642,-2.5001
652.8,-54.6767,-0.93753
652.9,-54.9954,0
653,-55.2829,-0.93753
653.1,-55.5704,-0.93753
653.2,-55.8392,0
653.3,-56.1017,-1.25
653.4,-56.3392,0
653.5,-56.6017,0
653.6,-56.8142,-1.5625
653.7,-57.0705,1.25
653.8,-57.2955,0.62502
653.9,-57.5205,1.5625
654,-57.708,1.25
654.1,-57.908,0
654.2,-58.1143,0
654.3,-58.3143,1.25
654.4,-58.5018,0.62502
654.5,-58.6768,0.31251
654.6,-58.8455,0.31251
654.7,-59.008,1.25
654.8,-59.1643,0.31251
654.9,-59.2956,0.62502
655,-59.4393,0
655.1,-59.5893,1.5625
655.2,-59.7143,1.8751
655.3,-59.8456,0
655.4,-59.9706,1.5625
655.5,-60.1018,1.25
655.6,-60.2143,0.31251
655.7,-60.3393,0.93753
655.8,-60.4643,3.1251
655.9,-60.5581,0.62502
656,-60.6768,1.25
656.1,-60.7831,2.5001
656.2,-60.8706,0.31251
656.3,-60.9644,0.62502
656.4,-61.0519,2.5001
656.5,-61.1331,0
656.6,-61.2206,1.25
656.7,-61.3019,3.1251
656.8,-61.3706,1.5625
656.9,-61.4644,1.25
657,-61.5269,1.8751
657.1,-61.6331,2.8126
657.2,-61.7019,1.5625
657.3,-61.7769,0.62502
657.4,-61.8456,1.8751
657.5,-61.9081,1.25
657.6,-61.9769,1.8751
657.7,-62.0519,2.5001
657.8,-62.1144,1.25
657.9,-62.1769,1.25
658,-62.2456,1.5625
658.1,-62.2831,0.31251
658.2,-62.3457,2.5001
658.3,-62.3957,2.1876
658.4,-62.4582,1.8751
658.5,-62.5019,0.93753
658.6,-62.5707,3.1251
658.7,-62.6332,2.1876
658.8,-62.6957,3.1251
658.9,-62.7457,0.62502
659,-62.8019,1.25
659.1,-62.8394,0.62502
659.2,-62.8644,0
659.3,-62.9019,1.25
659.4,-62.9582,3.4376
659.5,-63.0019,1.5625
659.6,-63.0457,2.5001
659.7,-63.0707,1.25
659.8,-63.1019,3.1251
659.9,-63.1519,2.1876
660,-63.1957,1.5625
660.1,-63.2269,2.8126
660.2,-63.2644,1.25
660.3,-63.3019,3.4376
660.4,-63.3644,2.1876
660.5,-63.4019,2.1876
660.6,-63.4332,1.5625
660.7,-63.4394,0.62502
660.8,-63.4957,2.1876
660.9,-63.5207,2.5001
661,-63.5582,1.8751
661.1,-63.6019,2.1876
661.2,-63.6082,0.93753
661.3,-63.6519,1.8751
661.4,-63.6769,2.5001
661.5,-63.7019,1.8751
661.6,-63.7207,0.93753
661.7,-63.7519,2.5001
661.8,-63.7832,0
661.9,-63.7582,1.5625
662,-63.7457,1.8751
662.1,-63.7644,1.5625
662.2,-63.8082,2.8126
662.3,-63.8207,2.5001
662.4,-63.8457,3.4376
662.5,-63.8832,4.0626
662.6,-63.9144,3.1251
662.7,-63.9394,4.0626
662.8,-64.002,2.5001
662.9,-63.9957,0.31251
663,-63.9895,1.25
663.1,-64.002,2.5001
663.2,-64.002,1.5625
663.3,-64.0207,3.1251
663.4,-64.0395,2.5001
663.5,-64.0582,1.25
663.6,-64.0707,3.7501
663.7,-64.1082,3.7501
663.8,-64.1145,1.5625
663.9,-64.1145,2.1876
664,-64.1207,2.5001
664.1,-64.1395,1.8751
664.2,-64.1457,3.7501
664.3,-64.1645,3.4376
664.4,-64.1832,2.1876
664.5,-64.1957,3.1251
664.6,-64.202,1.8751
664.7,-64.202,1.8751
664.8,-64.2207,3.1251
664.9,-64.2395,3.7501
665,-64.252,3.1251
665.1,-64.252,1.5625
665.2,-64.2707,3.4376
665.3,-64.302,3.1251
665.4,-64.302,2.5001
665.5,-64.2957,0
665.6,-64.2957,2.1876
665.7,-64.2957,3.1251
665.8,-64.302,3.4376
665.9,-64.3145,2.8126
666,-64.3395,3.7501
666.1,-64.3395,2.1876
666.2,-64.3582,2.8126
666.3,-64.3707,3.4376
666.4,-64.3895,2.5001
666.5,-64.402,2.8126
666.6,-64.3957,0
666.7,-64.4082,2.5001
666.8,-64.4082,1.25
666.9,-64.402,1.8751
667,-64.4145,3.4376
667.1,-64.4082,2.5001
667.2,-64.4145,1.5625
667.3,-64.4145,3.4376
667.4,-64.4145,4.3751
667.5,-64.4457,3.1251
667.6,-64.4457,1.5625
667.7,-64.4645,4.3751
667.8,-64.4832,2.8126
667.9,-64.4957,2.8126
668,-64.502,1.5625
668.1,-64.4832,0.93753
668.2,-64.4957,1.25
668.3,-64.4832,3.1251
668.4,-64.4895,1.25
668.5,-64.4895,2.5001
668.6,-64.4707,1.8751
668.7,-64.4895,3.7501
668.8,-64.4832,2.5001
668.9,-64.477,1.5625
669,-64.4895,3.1251
669.1,-64.5207,3.7501
669.2,-64.5207,3.1251
669.3,-64.527,2.1876
669.4,-64.5082,1.25
669.5,-64.527,3.1251
669.6,-64.502,0.31251
669.7,-64.502,3.1251
669.8,-64.4895,0.93753
669.9,-64.4957,2.8126
670,-64.4957,2.8126
670.1,-64.502,2.5001
670.2,-64.502,1.8751
670.3,-64.5332,5.0002
670.4,-64.527,1.5625
670.5,-64.502,0.62502
670.6,-64.527,2.5001
670.7,-64.502,2.1876
670.8,-64.5082,3.1251
670.9,-64.5207,2.5001
671,-64.5082,0.93753
671.1,-64.502,2.8126
671.2,-64.502,2.8126
671.3,-64.5082,3.1251
671.4,-64.502,1.5625
671.5,-64.527,4.3751
671.6,-64.5145,0.93753
671.7,-64.5207,2.8126
671.8,-64.5332,2.5001
671.9,-64.527,1.25
672,-64.5145,2.1876
672.1,-64.527,1.8751
672.2,-64.5082,1.25
672.3,-64.5082,3.1251
672.4,-64.502,2.5001
672.5,-64.5145,3.7501
672.6,-64.527,3.7501
672.7,-64.527,2.5001
672.8,-64.5145,1.25
672.9,-64.5082,1.25
673,-64.5082,2.8126
673.1,-64.502,2.5001
673.2,-64.5207,2.1876
673.3,-64.527,3.1251
673.4,-64.5332,2.8126
673.5,-64.552,4.3751
673.6,-64.5707,2.1876
673.7,-64.5707,1.5625
673.8,-64.5582,0.31251
673.9,-64.5457,0.93753
674,-64.5645,3.1251
674.1,-64.552,2.8126
674.2,-64.5395,1.25
674.3,-64.552,1.5625
674.4,-64.5645,4.3751
674.5,-64.5645,2.1876
674.6,-64.5457,1.25
674.7,-64.5082,0.31251
674.8,-64.5457,4.0626
674.9,-64.527,1.25
675,-64.552,2.8126
675.1,-64.527,0.93753
675.2,-64.5207,2.1876
675.3,-64.527,5.0002
675.4,-64.5457,2.5001
675.5,-64.5332,1.25
675.6,-64.502,0.62502
675.7,-64.5207,3.4376
675.8,-64.5145,3.1251
675.9,-64.5207,1.8751
676,-64.5145,2.8126
676.1,-64.5145,1.25
676.2,-64.502,1.8751
676.3,-64.4957,1.25
676.4,-64.4957,4.3751
676.5,-64.4957,1.5625
676.6,-64.502,3.7501
676.7,-64.4895,1.8751
676.8,-64.4832,1.25
676.9,-64.4645,0.62502
677,-64.452,2.8126
677.1,-64.4332,1.5625
677.2,-64.4395,3.1251
677.3,-64.4395,2.5001
677.4,-64.4457,3.1251
677.5,-64.4582,3.7501
677.6,-64.4457,1.25
677.7,-64.452,2.5001
677.8,-64.4457,2.1876
677.9,-64.4332,0
678,-64.4395,2.5001
678.1,-64.427,2.1876
678.2,-64.4207,1.25
678.3,-64.4207,2.1876
678.4,-64.4207,3.1251
678.5,-64.3895,0
678.6,-64.3582,4.0626
678.7,-64.3395,1.25
678.8,-64.3395,2.8126
678.9,-64.3582,1.8751
679,-64.3395,2.5001
679.1,-64.3395,3.1251
679.2,-64.3645,4.3751
679.3,-64.3582,2.5001
679.4,-64.3457,1.25
679.5,-64.3395,2.5001
679.6,-64.3145,1.8751
679.7,-64.302,1.5625
679.8,-64.2957,1.5625
679.9,-64.2707,1.5625
680,-64.2832,4.6876
680.1,-64.2645,2.8126
680.2,-64.2645,1.8751
680.3,-64.2457,4.0626
680.4,-64.2832,4.3751
680.5,-64.2582,2.5001
680.6,-64.252,2.8126
680.7,-64.252,1.8751
680.8,-64.252,2.5001
680.9,-64.2707,2.5001
681,-64.2582,4.0626
681.1,-64.277,2.5001
681.2,-64.2832,2.8126
681.3,-64.277,2.1876
681.4,-64.2957,3.1251
681.5,-64.2645,0.31251
681.6,-64.2582,2.1876
681.7,-64.2582,2.8126
681.8,-64.2582,2.5001
681.9,-64.2457,2.5001
682,-64.2332,1.25
682.1,-64.227,3.1251
682.2,-64.227,3.1251
682.3,-64.2145,1.25
682.4,-64.2082,1.25
682.5,-64.1832,2.8126
682.6,-64.1957,3.7501
682.7,-64.1707,1.25
682.8,-64.1457,1.5625
682.9,-64.1145,1.8751
683,-64.1082,3.1251
683.1,-64.0832,1.25
683.2,-64.0707,3.1251
683.3,-64.077,3.4376
683.4,-64.0645,3.1251
683.5,-64.052,2.8126
683.6,-64.052,3.1251
683.7,-64.0457,2.5001
683.8,-64.0332,3.1251
683.9,-64.027,2.8126
684,-64.0207,2.8126
684.1,-64.0332,3.7501
684.2,-64.0395,3.1251
684.3,-64.0332,1.8751
684.4,-64.0457,3.4376
684.5,-64.0582,3.1251
684.6,-64.0332,1.5625
684.7,-64.0457,3.1251
684.8,-64.0582,2.5001
684.9,-64.0457,2.5001
685,-64.052,2.5001
685.1,-64.077,4.0626
685.2,-64.0895,3.7501
685.3,-64.0957,1.8751
685.4,-64.102,1.5625
685.5,-64.102,1.25
685.6,-64.0957,1.25
685.7,-64.0957,2.5001
685.8,-64.077,0.62502
685.9,-64.0707,1.8751
686,-64.0395,0.62502
686.1,-64.0395,1.8751
686.2,-64.052,5.9377
686.3,-64.0645,3.1251
686.4,-64.052,0.93753
686.5,-64.0207,0
686.6,-64.0207,2.8126
686.7,-64.0082,2.8126
