Show,Cell,Episode,SweepWindow,Drug,DrugTime,WCTime,StimDescription,path,drug_level,has_hyperpolarizing,hyper_start_ms,hyper_end_ms,hyper_amp,depol_start_ms,depol_end_ms,depol_amp,depol_source,after_step_ms,stim_source,voltage_channel,n_spikes_post,first_spike_ms,last_spike_ms,persist_span_ms
1,Neocortex B.08Apr19,S1.E11,25000,2uM CCh + 2/3uM ML297,1210.671875,1425.9296875,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/04.April/Data 8 Apr 2019/Neocortex B.08Apr19.S1.E11.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,72,4785.900011710823,24715.200308680534,20715.200308680534
1,Neocortex B.08Apr19,S1.E17,25000,2uM CCh + 2/3uM ML297,1876.90625,2092.1640625,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/04.April/Data 8 Apr 2019/Neocortex B.08Apr19.S1.E17.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,63,5111.400016561151,24922.800311774015,20922.800311774015
1,Neocortex B.08Apr19,S1.E23,25000,2uM CCh + 2/3uM ML297,2482.9765625,2698.234375,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/04.April/Data 8 Apr 2019/Neocortex B.08Apr19.S1.E23.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,52,5031.400015369058,24639.200307548046,20639.200307548046
1,Neocortex B.08Mar18,S1.E4,50000,2uM CCh + 2/3uM ML297,608.6796875,665.34765625,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/03.March/Data 8 Mar 2018/Neocortex B.08Mar18.S1.E4.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,593,4136.800002038479,49948.500684686005,45948.500684686005
1,Neocortex B.08Mar18,S1.E17,50000,2uM CCh + 2/3uM ML297,1825.953125,1882.62109375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/03.March/Data 8 Mar 2018/Neocortex B.08Mar18.S1.E17.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,425,4001.2000000178814,49984.40068522096,45984.40068522096
1,Neocortex B.09Mar18,S1.E5,50000,2uM CCh + 2/3uM ML297,1157.01953125,1208.23046875,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/03.March/Data 9 Mar 2018/Neocortex B.09Mar18.S1.E5.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,46000.0,StimulusA,A,175,4547.3000081554055,49822.20068280399,45822.20068280399
1,Neocortex B.13Oct15,S1.E10,50000,ML297+CCh,1029.5234375,1149.359375,"DAC0: PulseB 100 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 13 Oct 2015/Neocortex B.13Oct15.S1.E10.dat,1,False,,,,1000.0,3000.0,100.0,pulseB,47000.0,StimulusA,A,238,3381.600005686283,49993.40070025623,46993.40070025623
1,Neocortex B.13Oct15,S1.E11,50000,ML297+CCh,1280.08984375,1399.92578125,"DAC0: PulseB 150 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 13 Oct 2015/Neocortex B.13Oct15.S1.E11.dat,1,False,,,,1000.0,3000.0,150.0,pulseB,47000.0,StimulusA,A,262,3379.800005659461,49950.50069961697,46950.50069961697
1,Neocortex B.13Oct15,S1.E12,50000,ML297+CCh,1455.54296875,1575.37890625,"DAC0: PulseB 150 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 13 Oct 2015/Neocortex B.13Oct15.S1.E12.dat,1,False,,,,1000.0,3000.0,150.0,pulseB,47000.0,StimulusA,A,265,3359.6000053584576,49950.00069960952,46950.00069960952
1,Neocortex B.14Oct15,S1.E17,50000,ML297+CCh,2931.921875,3018.65234375,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 14 Oct 2015/Neocortex B.14Oct15.S1.E17.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,176,4320.900019682944,49900.20069886744,46900.20069886744
1,Neocortex B.14Oct15,S1.E18,50000,ML297+CCh,3303.7734375,3390.50390625,"DAC0: PulseB 250 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 14 Oct 2015/Neocortex B.14Oct15.S1.E18.dat,1,False,,,,1000.0,3000.0,250.0,pulseB,47000.0,StimulusA,A,217,3872.9000130072236,49915.8006990999,46915.8006990999
1,Neocortex B.14Oct15,S1.E19,50000,ML297+CCh,3836.65625,3923.38671875,"DAC0: PulseB 250 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 14 Oct 2015/Neocortex B.14Oct15.S1.E19.dat,1,False,,,,1000.0,3000.0,250.0,pulseB,47000.0,StimulusA,A,246,3584.900008715689,49956.700699709356,46956.700699709356
1,Neocortex B.15Mar16,S1.E10,50000,ML297+CCh,973.66796875,1056.640625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 15 Mar 2016/Neocortex B.15Mar16.S1.E10.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,271,3471.5000070258975,49945.60069954395,46945.60069954395
1,Neocortex B.15Mar16,S1.E11,50000,ML297+CCh,1393.625,1476.59765625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 15 Mar 2016/Neocortex B.15Mar16.S1.E11.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,163,3518.300007723272,49903.200698912144,46903.200698912144
1,Neocortex B.15Mar16,S1.E12,50000,ML297+CCh,1565.87109375,1648.84375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 15 Mar 2016/Neocortex B.15Mar16.S1.E12.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,271,3391.5000058338046,49819.300697661936,46819.300697661936
1,Neocortex B.16Feb16,S1.E17,50000,,605.61328125,712.55078125,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 16 Feb 2016/Neocortex B.16Feb16.S1.E17.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,276,3328.6000048965216,49943.20069950819,46943.20069950819
1,Neocortex B.16Feb16,S1.E19,50000,,895.63671875,1002.57421875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 16 Feb 2016/Neocortex B.16Feb16.S1.E19.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,207,3482.10000718385,49998.300700329244,46998.300700329244
1,Neocortex B.16Feb16,S1.E23,50000,,1287.81640625,1394.75390625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 16 Feb 2016/Neocortex B.16Feb16.S1.E23.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,294,3283.6000042259693,49841.40069799125,46841.40069799125
1,Neocortex B.16Feb16,S1.E26,50000,,1642.515625,1749.453125,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 16 Feb 2016/Neocortex B.16Feb16.S1.E26.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,215,3351.8000052422285,49984.00070011616,46984.00070011616
1,Neocortex B.16Mar16,S1.E11,50000,ML297+CCh,935.1640625,1004.31640625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 16 Mar 2016/Neocortex B.16Mar16.S1.E11.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,290,3445.0000066310167,49969.50069990009,46969.50069990009
1,Neocortex B.16Mar16,S1.E12,50000,ML297+CCh,1068.57421875,1137.7265625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 16 Mar 2016/Neocortex B.16Mar16.S1.E12.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,257,3316.4000047147274,49984.40070012212,46984.40070012212
1,Neocortex B.16Mar16,S1.E14,50000,ML297+CCh,1369.43359375,1438.5859375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 16 Mar 2016/Neocortex B.16Mar16.S1.E14.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,290,3282.9000042155385,49934.40069937706,46934.40069937706
1,Neocortex B.16Oct15,S1.E31,40000,ML297+CCh,1790.5546875,1904.375,"DAC0: PulseB 700 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 16 Oct 2015/Neocortex B.16Oct15.S1.E31.dat,1,False,,,,1000.0,3000.0,700.0,pulseB,37000.0,StimulusA,A,49,4328.4000197947025,39637.60054594278,36637.60054594278
1,Neocortex B.18Mar16,S1.E12,30000,ML297+CCh,629.1640625,704.45703125,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 18 Mar 2016/Neocortex B.18Mar16.S1.E12.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,27000.0,StimulusA,A,262,3166.200002476573,29965.900401823223,26965.900401823223
1,Neocortex B.18Mar16,S1.E13,30000,ML297+CCh,754.15625,829.44921875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 18 Mar 2016/Neocortex B.18Mar16.S1.E13.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,27000.0,StimulusA,A,268,3184.6000027507544,29991.600402206182,26991.600402206182
1,Neocortex B.18Mar16,S1.E14,30000,ML297+CCh,829.2734375,904.56640625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 18 Mar 2016/Neocortex B.18Mar16.S1.E14.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,27000.0,StimulusA,A,224,3201.600003004074,29983.400402083993,26983.400402083993
1,Neocortex B.19Nov18,S1.E6,50000,2uM CCh + 2/3uM ML297,397.27734375,558.19921875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/11.November/Data 19 Nov 2018/Neocortex B.19Nov18.S1.E6.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,213,4265.000003948808,49796.00068241358,45796.00068241358
1,Neocortex B.23Mar16,S1.E14,50000,,625.73828125,691.6875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 23 Mar 2016/Neocortex B.23Mar16.S1.E14.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,182,3460.4000068604946,49912.900699056685,46912.900699056685
1,Neocortex B.23Mar16,S1.E15,40000,,857.07421875,923.0234375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 23 Mar 2016/Neocortex B.23Mar16.S1.E15.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,200,3318.3000047430396,39946.40055054426,36946.40055054426
1,Neocortex B.24Feb16,S1.E21,50000,,1184.8046875,1296.80859375,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 24 Feb 2016/Neocortex B.24Feb16.S1.E21.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,360,3001.700000025332,49994.20070026815,46994.20070026815
1,Neocortex B.24Feb16,S1.E24,50000,,1665.5859375,1777.58984375,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 24 Feb 2016/Neocortex B.24Feb16.S1.E24.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,294,3296.300004415214,49971.10069992393,46971.10069992393
1,Neocortex B.24Feb16,S1.E25,50000,,1838.29296875,1950.296875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 24 Feb 2016/Neocortex B.24Feb16.S1.E25.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,406,3102.400001525879,49892.90069875866,46892.90069875866
1,Neocortex B.24Mar16,S1.E14,40000,2uM CCh,805.8125,998.33984375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 24 Mar 2016/Neocortex B.24Mar16.S1.E14.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,196,3315.100004695356,39995.40055127442,36995.40055127442
1,Neocortex B.24Mar16,S1.E15,40000,2uM CCh,941.90234375,1134.4296875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 24 Mar 2016/Neocortex B.24Mar16.S1.E15.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,203,3261.000003889203,39959.10055073351,36959.10055073351
1,Neocortex B.25Apr16,S1.E5,40000,,239.37890625,274.16015625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex B.25Apr16.S1.E5.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,37000.0,StimulusA,A,90,3762.5000113621354,39912.20055003464,36912.20055003464
1,Neocortex B.25Apr16,S1.E8,40000,,370.95703125,405.73828125,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex B.25Apr16.S1.E8.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,37000.0,StimulusA,A,165,3612.6000091284513,39791.60054823756,36791.60054823756
1,Neocortex B.25Apr16,S1.E9,40000,,483.390625,518.171875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex B.25Apr16.S1.E9.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,37000.0,StimulusA,A,154,3898.8000133931637,39877.90054952353,36877.90054952353
1,Neocortex B.25Apr16,S1.E11,40000,,673.046875,707.828125,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex B.25Apr16.S1.E11.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,37000.0,StimulusA,A,163,3802.0000119507313,39811.000548526645,36811.000548526645
1,Neocortex B.25Apr16,S1.E12,40000,,749.109375,783.890625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex B.25Apr16.S1.E12.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,37000.0,StimulusA,A,145,4131.800016865134,39895.70054978877,36895.70054978877
1,Neocortex B.25Apr16,S1.E13,40000,,805.28515625,840.06640625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex B.25Apr16.S1.E13.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,37000.0,StimulusA,A,131,4253.400018677115,39874.40054947138,36874.40054947138
1,Neocortex C.01Feb17,S1.E78,50000,2uM CCh,2866.9609375,4322.0625,"DAC0: PulseA -50 [200,400];PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2017/02.February/Data 1 Feb 2017/Neocortex C.01Feb17.S1.E78.dat,1,True,200.0,400.0,-50.0,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,342,3313.8000046759844,49960.80069977045,46960.80069977045
1,Neocortex C.05Oct15,S1.E28,40000,ML297+CCh+NS309,2098.0546875,2265.73046875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 5 Oct 2015/Neocortex C.05Oct15.S1.E28.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,37000.0,StimulusA,A,78,3568.1000084653497,39619.10054566711,36619.10054566711
1,Neocortex C.08Apr19,S1.E7,25000,2uM CCh + 2/3uM ML297,856.421875,930.7421875,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/04.April/Data 8 Apr 2019/Neocortex C.08Apr19.S1.E7.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,66,4584.400008708239,24999.000312909484,20999.000312909484
1,Neocortex C.08Apr19,S1.E13,25000,2uM CCh + 2/3uM ML297,1646.171875,1720.4921875,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/04.April/Data 8 Apr 2019/Neocortex C.08Apr19.S1.E13.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,64,4715.900010667741,24765.000309422612,20765.000309422612
1,Neocortex C.08Apr19,S1.E21,25000,2uM CCh + 2/3uM ML297,2518.82421875,2593.14453125,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/04.April/Data 8 Apr 2019/Neocortex C.08Apr19.S1.E21.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,57,4598.200008913875,24660.40030786395,20660.40030786395
1,Neocortex C.10Feb16,S1.E14,50000,,744.37109375,838.359375,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex C.10Feb16.S1.E14.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,260,3256.4000038206577,49923.00069920719,46923.00069920719
1,Neocortex C.10Feb16,S1.E16,50000,,1034.87109375,1128.859375,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex C.10Feb16.S1.E16.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,224,3256.500003822148,49927.50069927424,46927.50069927424
1,Neocortex C.10Feb16,S1.E19,50000,,1659.8046875,1753.79296875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex C.10Feb16.S1.E19.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,251,3245.9000036641955,49904.000698924065,46904.000698924065
1,Neocortex C.10Feb16,S1.E21,50000,,2012.73046875,2106.71875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex C.10Feb16.S1.E21.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,235,3325.0000048428774,49897.90069883317,46897.90069883317
1,Neocortex C.10Feb16,S1.E22,50000,,2234.15234375,2328.140625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex C.10Feb16.S1.E22.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,205,3360.5000053718686,49968.70069988817,46968.70069988817
1,Neocortex C.10Feb16,S1.E23,50000,,2339.1015625,2433.08984375,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex C.10Feb16.S1.E23.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,162,3411.2000061273575,49880.70069857687,46880.70069857687
1,Neocortex C.10Feb16,S1.E24,50000,,2478.44140625,2572.4296875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex C.10Feb16.S1.E24.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,140,3602.2000089734793,49996.90070030838,46996.90070030838
1,Neocortex C.10Feb16,S1.E25,50000,,2657.140625,2751.12890625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex C.10Feb16.S1.E25.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,208,3290.400004327297,49807.10069748014,46807.10069748014
1,Neocortex C.14Dec18,S1.E7,25000,2uM CCh + 2/3uM ML297,426.8828125,662.90234375,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 14 Dec 2018/Neocortex C.14Dec18.S1.E7.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,273,4180.80000269413,24994.20031283796,20994.20031283796
1,Neocortex C.14Dec18,S1.E8,25000,2uM CCh + 2/3uM ML297,517.0703125,753.08984375,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 14 Dec 2018/Neocortex C.14Dec18.S1.E8.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,265,4194.500002898276,24991.400312796235,20991.400312796235
1,Neocortex C.14Dec18,S1.E11,25000,2uM CCh + 2/3uM ML297,719.79296875,955.8125,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 14 Dec 2018/Neocortex C.14Dec18.S1.E11.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,212,4228.000003397465,24962.4003123641,20962.4003123641
1,Neocortex C.14Dec18,S1.E20,25000,2uM CCh + 2/3uM ML297,1225.68359375,1461.703125,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 14 Dec 2018/Neocortex C.14Dec18.S1.E20.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,170,4259.500003866851,24937.800311997533,20937.800311997533
1,Neocortex C.14Dec18,S1.E31,25000,2uM CCh + 2/3uM ML297,1937.9140625,2173.93359375,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 14 Dec 2018/Neocortex C.14Dec18.S1.E31.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,198,4208.300003103912,24909.10031156987,20909.10031156987
1,Neocortex C.14Jan19,S1.E5,30000,2uM CCh + 2/3uM ML297,702.62109375,773.29296875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 14 Jan 2019/Neocortex C.14Jan19.S1.E5.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,26000.0,StimulusA,A,73,4883.000013157725,29719.800383254886,25719.800383254886
1,Neocortex C.14Jan19,S1.E6,30000,2uM CCh + 2/3uM ML297,939.609375,1010.28125,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 14 Jan 2019/Neocortex C.14Jan19.S1.E6.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,26000.0,StimulusA,A,82,5248.80001860857,29910.600386098027,25910.600386098027
1,Neocortex C.14Mar16,S1.E10,50000,ML297+CCh+1/2uM NS309,662.828125,828.9296875,"DAC0: PulseB 500 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 14 Mar 2016/Neocortex C.14Mar16.S1.E10.dat,1,False,,,,1000.0,3000.0,500.0,pulseB,47000.0,StimulusA,A,331,3276.600004121661,49917.40069912374,46917.40069912374
1,Neocortex C.15Feb16,S1.E19,50000,,838.7265625,952.6015625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 15 Feb 2016/Neocortex C.15Feb16.S1.E19.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,215,3517.700007714331,49979.5007000491,46979.5007000491
1,Neocortex C.16Feb16,S1.E18,50000,,800.9609375,892.2421875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 16 Feb 2016/Neocortex C.16Feb16.S1.E18.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,129,3809.70001206547,48548.9006787315,45548.9006787315
1,Neocortex C.16Feb16,S1.E19,50000,,916.0625,1007.34375,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 16 Feb 2016/Neocortex C.16Feb16.S1.E19.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,107,4242.300018511713,49898.70069884509,46898.70069884509
1,Neocortex C.17Jul18,S1.E7,50000,2uM CCh + 2/3uM ML297,1038.359375,1161.671875,"DAC0: PulseA -50 [200,1000];PulseB 200 [4000,6000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 17 Jul 2018/Neocortex C.17Jul18.S1.E7.dat,1,True,200.0,1000.0,-50.0,4000.0,6000.0,200.0,pulseB,44000.0,StimulusA,A,166,6413.40000616014,49749.20065191388,43749.20065191388
1,Neocortex C.17Jul18,S1.E16,50000,2uM CCh + 2/3uM ML297,2205.86328125,2329.17578125,"DAC0: PulseA -75 [200,1000];PulseB 200 [4000,6000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 17 Jul 2018/Neocortex C.17Jul18.S1.E16.dat,1,True,200.0,1000.0,-75.0,4000.0,6000.0,200.0,pulseB,44000.0,StimulusA,A,146,6620.800009250641,49871.00065372884,43871.00065372884
1,Neocortex C.17Jul18,S1.E36,50000,2uM CCh + 2/3uM ML297,4573.8828125,4697.1953125,"DAC0: PulseA -75 [200,1000];PulseB 200 [4000,6000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 17 Jul 2018/Neocortex C.17Jul18.S1.E36.dat,1,True,200.0,1000.0,-75.0,4000.0,6000.0,200.0,pulseB,44000.0,StimulusA,A,86,6457.400006815791,49845.60065335035,43845.60065335035
1,Neocortex C.17Jul18,S1.E39,50000,2uM CCh + 2/3uM ML297,5008.76953125,5132.08203125,"DAC0: PulseA -75 [200,1000];PulseB 200 [4000,6000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 17 Jul 2018/Neocortex C.17Jul18.S1.E39.dat,1,True,200.0,1000.0,-75.0,4000.0,6000.0,200.0,pulseB,44000.0,StimulusA,A,164,6452.900006748736,49100.30064224452,43100.30064224452
